Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2016-03-03,23.08795738220215,23.135725361636695,22.84911574958967,22.878687643125172,147822800
2016-03-04,23.43143653869629,23.59976206654897,23.058389836190376,23.28585742237398,184220400
2016-03-07,23.172119140625,23.39048777280841,22.965122844283865,23.290401498934486,143315600
2016-03-08,22.981050491333008,23.14710259671986,22.837746533447913,22.924183593458604,126247600
2016-03-09,23.001522064208984,23.106156941618256,22.808173234959792,23.04473972383984,108806800
2016-03-10,23.012889862060547,23.25628005258233,22.780873742347264,23.06748331941389,134054400
2016-03-11,23.26083755493164,23.26538614339531,23.08796169083077,23.256287231027887,109632800
2016-03-14,23.319982528686523,23.408696508085217,23.151656954950386,23.181228859896763,100304400
2016-03-15,23.788558959960938,23.925039155290957,23.622506869758855,23.647528441370675,160270800
2016-03-16,24.104740142822266,24.18207828833475,23.790833766368227,23.795384089892455,153214000
2016-03-17,24.06606674194336,24.21846957923751,23.874993103407714,24.002374372138394,137682800
2016-03-18,24.093360900878906,24.22529248774017,23.927310572104872,24.188896849113792,176820800
2016-03-21,24.091089248657227,24.486882302940177,23.91593826189222,24.09563783610061,142010800
2016-03-22,24.275333404541016,24.404989818278576,23.93185697201402,23.940955880839038,129777600
2016-03-23,24.141130447387695,24.354950499645543,24.088813882754188,24.220745478208592,102814000
2016-03-24,24.036495208740234,24.16842680214215,23.859070800239557,23.991002393641477,104532000
2016-03-28,23.92731475830078,24.154782333193452,23.897742862883216,24.111562938623084,77645600
2016-03-29,24.49370574951172,24.518727318740748,23.856795918037708,23.85907107945117,124760400
2016-03-30,24.921342849731445,25.116965070789703,24.70297422201423,24.7143482930635,182404400
2016-03-31,24.79169273376465,24.998689078565164,24.76667115943843,24.957744841980446,103553600
2016-04-01,25.019153594970703,25.021428756235256,24.611986500593765,24.743918086904863,103496000
2016-04-04,25.276195526123047,25.519585742382745,25.082846714569676,25.116967195163785,149424800
2016-04-05,24.978212356567383,25.18748383194415,24.889500146475836,24.909973129426067,106314800
2016-04-06,25.23980140686035,25.244351730115294,24.839457996977217,25.073751052291442,105616400
2016-04-07,24.689329147338867,25.116967534976737,24.593793188734622,25.01005750420733,127207600
2016-04-08,24.71662139892578,24.96910874791477,24.605161065318658,24.773488278563907,94326800
2016-04-11,24.798511505126953,25.160185811584803,24.75529385078219,24.787139168905565,117630000
2016-04-12,25.12151527404785,25.135162770890474,24.71662333694728,24.871299595669225,108929200
2016-04-13,25.48546600341797,25.55370523115222,25.20340671081554,25.20340671081554,133029200
2016-04-14,25.499114990234375,25.565080795702357,25.323965719842747,25.38993152531073,101895600
2016-04-15,24.987308502197266,25.544605007100053,24.960013508537088,25.50138561988534,187756000
2016-04-18,24.448219299316406,24.782595225688052,24.325386582603503,24.768947724533326,243286000
2016-04-19,24.318557739257812,24.56649654732622,24.163879728616315,24.5391998152931,129539600
2016-04-20,24.36859893798828,24.58696758608048,24.125208719604704,24.257140320151997,122444000
2016-04-21,24.104740142822266,24.32310881510685,24.002378688806406,24.32310881510685,126210000
2016-04-22,24.038776397705078,24.2207511746085,23.79766129343212,23.886373519926515,134732400
2016-04-25,23.90229034423828,24.03194677709332,23.77263391138324,23.884092523905025,112126400
2016-04-26,23.73624038696289,23.95233561794742,23.636155837086093,23.636155837086093,224064800
2016-04-27,22.250883102416992,22.45332915069006,21.764102521688464,21.83689209257945,458408400
2016-04-28,21.570749282836914,22.264524304446727,21.438817680604572,22.203108826408787,328970800
2016-04-29,21.32280921936035,21.54572819834941,21.043025084128573,21.379676111042887,274126000
2016-05-02,21.300064086914062,21.400150377617177,21.01800477317973,21.375128804941397,192640400
2016-05-03,21.650362014770508,21.777743290585477,21.309160681317795,21.427443046654588,227325200
2016-05-04,21.425172805786133,21.814142175495554,21.34100917293065,21.65491382161545,164102000
2016-05-05,21.338207244873047,21.528155244556032,21.210050399788653,21.512135638920483,143562000
2016-05-06,21.219205856323242,21.386267217550113,21.020103536087632,21.367960342981608,174799600
2016-05-09,21.23522186279297,21.45949631578954,21.189450319116013,21.283280674149378,131745600
2016-05-10,21.37940216064453,21.413730388104735,21.079605915904843,21.358806271772114,134747200
2016-05-11,21.171142578125,21.413725638629153,21.159699256174285,21.393129754324818,114876400
2016-05-12,20.674535751342773,21.232936457045028,20.47543517703555,21.219205864611745,305258800
2016-05-13,20.71573257446289,20.9789133627286,20.59673001373746,20.59673001373746,177571200
2016-05-16,21.48466682434082,21.6013820597177,20.974326851742067,21.14367717150077,245039200
2016-05-17,21.395418167114258,21.67232946228662,21.285569952933194,21.638002986608715,187667600
2016-05-18,21.64029312133789,21.78904760433817,21.486962356309558,21.548753512727977,168249600
2016-05-19,21.557903289794922,21.658598941455306,21.413726853467825,21.658598941455306,121768400
2016-05-20,21.791337966918945,21.83939678821512,21.631140149925475,21.65860308181167,128104000
2016-05-23,22.06824493408203,22.24217330948057,21.894316558683496,21.940088102738837,152074400
2016-05-24,22.404659271240234,22.44814005734932,22.162074442920833,22.2490395071509,140560800
2016-05-25,22.79827880859375,22.825739981670303,22.452711164002057,22.580867961040394,152675200
2016-05-26,22.979080200195312,23.05231292983596,22.57401030030329,22.812017108136896,225324800
2016-05-27,22.965343475341797,22.99280639846233,22.713606124423375,22.757088649529475,145364800
2016-05-31,22.853208541870117,22.976789089235623,22.61520175575942,22.793706408840983,169228800
2016-06-01,22.53281593322754,22.779977041220498,22.503065738119584,22.660972768776805,116693200
2016-06-02,22.363466262817383,22.390927444984836,22.114016133425096,22.33600333464394,160766400
2016-06-03,22.409238815307617,22.489336849807582,22.301677849262145,22.37948861563797,114019600
2016-06-06,22.57172393798828,23.317783659222798,22.32456453767048,22.42525846150136,93170000
2016-06-07,22.66326332092285,22.855500333301602,22.64724371539179,22.713611151450763,89638000
2016-06-08,22.642663955688477,22.784551369739813,22.583161824567,22.660970826336342,83392400
2016-06-09,22.80514907836914,22.88295808040595,22.532814079228725,22.541968387587016,106405600
2016-06-10,22.61749267578125,22.73649520586407,22.537394651109544,22.54883622834494,126851600
2016-06-13,22.276500701904297,22.68385960373706,22.221576592783116,22.585452962475056,152082000
2016-06-14,22.30396270751953,22.537393217145958,22.141477654664918,22.271923499689375,127727600
2016-06-15,22.230731964111328,22.521375620192757,22.205558049143455,22.386351735728162,117780800
2016-06-16,22.324562072753906,22.37033187435017,21.9858596045211,22.07282292595641,125307200
2016-06-17,21.81650733947754,22.118592543265496,21.809642044437833,22.111727248225794,244032800
2016-06-20,21.76386833190918,22.10028172337558,21.747848729744383,21.969835892603474,137647600
2016-06-21,21.949241638183594,22.049935539545707,21.66775232668044,21.727254458852926,142185600
2016-06-22,21.866849899291992,22.17351131059915,21.821078366705184,22.027045898332233,116876400
2016-06-23,21.99272346496582,22.036205995848913,21.798199201866876,21.95610797527945,128960800
2016-06-24,21.374820709228516,21.66317530575075,21.20318135944243,21.262683489583218,301245600
2016-06-27,21.063579559326172,21.294721021081536,20.939999027674958,21.28327770025979,181958400
2016-06-28,21.41830825805664,21.4343296119311,21.086472775356455,21.26040119364378,161779600
2016-06-29,21.60367774963379,21.638005976060278,21.42746033544734,21.505271098414454,146124000
2016-06-30,21.8783016204834,21.91720613172272,21.580794377704407,21.612833592372816,143345600
2016-07-01,21.94466209411621,22.077396939016396,21.81650527614676,21.853120761564163,104106000
2016-07-05,21.738693237304688,21.83252357773221,21.61740172095152,21.830234564403213,110820800
2016-07-06,21.862276077270508,21.89202801567476,21.596808121237764,21.649443211327824,123796400
2016-07-07,21.956106185913086,22.08426300837977,21.88287346650273,21.901180336851002,100558400
2016-07-08,22.12546157836914,22.173520397776734,21.981285120146364,22.081979041092968,115648400
2016-07-11,22.194116592407227,22.347447350950745,22.136903466442686,22.14147974827719,95179600
2016-07-12,22.29480743408203,22.358885846969866,22.226152739990408,22.237594316002777,96670000
2016-07-13,22.168943405151367,22.35202436664517,22.162076363165088,22.292523970812887,103568800
2016-07-14,22.608339309692383,22.654109112555616,22.27192584602883,22.287945451631565,155676000
2016-07-15,22.606048583984375,22.7250528560273,22.541970166425536,22.638087792763795,120548000
2016-07-18,22.84634017944336,22.91499486586905,22.564850901681766,22.587735797156995,145975600
2016-07-19,22.855499267578125,22.88524946331829,22.73420597877752,22.784553806957778,95119600
2016-07-20,22.8760929107666,22.990519146862475,22.82574508752349,22.885247219174968,105104000
2016-07-21,22.754798889160156,23.114097161332726,22.68614245661534,22.846340217218042,130808000
2016-07-22,22.578584671020508,22.725050106579054,22.498484912757103,22.71589579860593,113254800
2016-07-25,22.276500701904297,22.619779439422075,22.180383074440744,22.484757307414604,161531600
2016-07-26,22.1231689453125,22.42067786936562,22.065955824995044,22.157497166704147,224959200
2016-07-27,23.56036949157715,23.88076341305596,23.51459967965435,23.862454789884275,369379200
2016-07-28,23.87846565246582,23.903639563604596,23.530610669648038,23.53289968320768,159479200
2016-07-29,23.84871482849121,23.926525573406067,23.727423303129484,23.84413854749891,110934800
2016-08-01,24.26979637145996,24.29268126098883,23.89447859597003,23.89447859597003,152671600
2016-08-02,23.910505294799805,24.274379860595587,23.80065534802795,24.26980357973269,135266400
2016-08-03,24.210302352905273,24.221743928490877,23.976871862085513,23.986026170157437,120810400
2016-08-04,24.359865188598633,24.38977654673593,24.22410985912908,24.293138230786738,109634800
2016-08-05,24.730314254760742,24.769429513501382,24.431193646294137,24.45190110487526,162213600
2016-08-08,24.935096740722656,24.935096740722656,24.656685340308965,24.739516931880807,112148800
2016-08-09,25.036334991455078,25.066248104860545,24.852262260682963,24.902882832171223,105260800
2016-08-10,24.84996223449707,25.057045604210778,24.79474058772825,25.01332751630886,96034000
2016-08-11,24.833850860595703,25.06394305730076,24.815443063547903,24.969604414028897,109938000
2016-08-12,24.891382217407227,24.95120670004725,24.79934495691443,24.79934495691443,74641600
2016-08-15,25.190500259399414,25.20430523262719,24.86837075885644,24.882175732084214,103472800
2016-08-16,25.167490005493164,25.3630698249484,25.128374743787948,25.22501306875304,135177600
2016-08-17,25.130666732788086,25.165180908892655,24.92818450255538,25.10305504081165,101424000
2016-08-18,25.09846305847168,25.218110256101408,25.084656329751844,25.132977247074436,87938800
2016-08-19,25.162893295288086,25.238824173266636,24.932801002357845,25.027137929617506,101472400
2016-08-22,24.967308044433594,25.103061615746853,24.815446331983797,25.047839972794375,103280800
2016-08-23,25.045534133911133,25.153677742373365,24.971904704495323,24.985709673928266,85030800
2016-08-24,24.856861114501953,25.022527786236832,24.776329192259787,24.98111111830311,94700400
2016-08-25,24.751014709472656,24.82234272057633,24.546232818172996,24.709598048565763,100344800
2016-08-26,24.60606575012207,24.838457658436116,24.461106509281617,24.714209388379373,111065200
2016-08-29,24.578453063964844,24.72111088506512,24.45650445735445,24.5324353180432,99881200
2016-08-30,24.389781951904297,24.504828093186863,24.274735810621728,24.34376419757719,99455600
2016-08-31,24.41278648376465,24.520930118195828,24.30694426327963,24.31154709117195,118649600
2016-09-01,24.55774688720703,24.57385327466704,24.3023443464379,24.42199154536017,106806000
2016-09-02,24.787843704223633,24.849967851447698,24.578458873222544,24.780939460785497,107210000
2016-09-06,24.780929565429688,24.9189862916262,24.737213240567375,24.82694905931659,107521600
2016-09-07,24.93279266357422,25.024829901057394,24.63597349430973,24.810844069981336,169457200
2016-09-08,24.27933120727539,24.681992607620725,24.21490566409444,24.67739153544968,212008000
2016-09-09,23.729413986206055,24.325353848539258,23.729413986206055,24.076853788057505,186228000
2016-09-12,24.26091957092285,24.325345099253553,23.591350496920228,23.618962189975097,181171200
2016-09-13,24.838457107543945,25.031735505889642,24.675091824499752,24.737217713614783,248704800
2016-09-14,25.717409133911133,26.00732585056383,24.98801714757279,25.017930262550976,443554800
2016-09-15,26.591758728027344,26.62857432714172,26.113166472326764,26.19830122868047,359934400
2016-09-16,26.442203521728516,26.720614960664452,26.23972295399276,26.48822302948532,319547600
2016-09-19,26.13387107849121,26.73211041491968,26.05794023530213,26.504319640816515,188092000
2016-09-20,26.131572723388672,26.258124143514724,25.88767553783405,26.01192554428573,138057200
2016-09-21,26.12697410583496,26.2282134959818,25.871571583380625,26.196000723371746,144012800
2016-09-22,26.3731746673584,26.44680411809013,26.230516838549914,26.311048775996408,124296000
2016-09-23,25.93369483947754,26.412287095624208,25.66678876750707,26.327152339191148,209924800
2016-09-26,25.972814559936523,26.09016210805656,25.666793177884582,25.687500639365638,119477600
2016-09-27,26.021127700805664,26.041836912956565,25.848558539893368,26.000420244119045,98429600
2016-09-28,26.21900749206543,26.377771683950325,26.09936031132351,26.159184779426624,118564400
2016-09-29,25.811744689941406,26.18449470935685,25.724310280408325,26.037235832530467,143548000
2016-09-30,26.01192855834961,26.085558005282486,25.72431325697672,25.876173223260075,145516400
2016-10-03,25.889976501464844,26.011926855855403,25.83475485874559,25.933694586160787,86807200
2016-10-04,26.000423431396484,26.301843707657838,25.915288669609648,26.01422840421319,118947200
2016-10-05,26.01192855834961,26.152284965856737,25.92909521111706,26.09246049164112,85812400
2016-10-06,26.205202102661133,26.308742896738433,26.030331528553607,26.161484020268183,115117200
2016-10-07,26.24431800842285,26.35936411823423,26.11776834090893,26.301841063328542,97433600
2016-10-10,26.70220375061035,26.863267607958395,26.396180666184684,26.465207281277678,144944000
2016-10-11,26.759729385375977,27.309649722607123,26.73671875599729,27.081857131102925,256164000
2016-10-12,26.999019622802734,27.14628025519712,26.863266058790163,27.001321036479098,150347200
2016-10-13,26.91619300842285,27.022035236034906,26.6262762729418,26.872474917824427,140769600
2016-10-14,27.065752029418945,27.1900020610145,26.95070589891913,27.123275094668852,142608800
2016-10-17,27.047344207763672,27.114069414265973,26.870172195360325,26.996723632791287,94499600
2016-10-18,27.028932571411133,27.199200317686508,27.024329744086128,27.192297832163277,98214000
2016-10-19,26.948402404785156,27.09566129042898,26.184496277208687,26.978313762490675,80138400
2016-10-20,26.934595108032227,27.00822454929776,26.76662876801914,26.8885773655404,96503200
2016-10-21,26.828754425048828,26.900084212080298,26.755124979586743,26.87707358405853,92770800
2016-10-24,27.07035255432129,27.09106001342626,26.92079224630448,26.943801119353722,94154800
2016-10-25,27.208406448364258,27.233716734334774,26.99211918842146,27.139378076542048,192516000
2016-10-26,26.59636116027832,26.621671447097683,26.071751134321467,26.3018433741597,264536800
2016-10-27,26.34096336364746,26.65849005851382,26.253527179137905,26.550346412703377,138248000
2016-10-28,26.166093826293945,26.508930824938588,26.103967928906712,26.200608018679656,151446800
2016-10-31,26.12467384338379,26.283438055005455,26.046441566836695,26.14998413090216,105677600
2016-11-01,25.652978897094727,26.17758883243774,25.43209059565894,26.10626081215673,175303200
2016-11-02,25.675989151000977,25.85085972403607,25.593157569525687,25.632272824340404,113326800
2016-11-03,25.40077781677246,25.777753118472877,25.336021496429066,25.666742787734883,107730400
2016-11-04,25.17181396484375,25.497910538406476,25.002985250519853,25.100119724334473,123348000
2016-11-07,25.534915924072266,25.5580429283701,25.315204972049514,25.458595221859813,130240000
2016-11-08,25.68524169921875,25.837883099869824,25.370709508008,25.511786524557408,97016800
2016-11-09,25.64361572265625,25.745376669661546,24.989112786126988,25.41234212635513,236705600
2016-11-10,24.92898178100586,25.69218360921594,24.475685732646994,25.69218360921594,228538000
2016-11-11,25.076997756958008,25.178758710616087,24.642204002698477,24.77402989062934,136575600
2016-11-14,24.44792938232422,24.933603536547555,24.07095409058194,24.910476531961177,204702000
2016-11-15,24.771709442138672,24.9035352916563,24.552000281101662,24.646821516625586,129058000
2016-11-16,25.43777847290039,25.493285397947776,24.653761242497755,24.676888245695544,235362000
2016-11-17,25.428529739379883,25.521039525454704,25.169504455743276,25.396151578925306,110528000
2016-11-18,25.453969955444336,25.564982051545787,25.361461933916768,25.375337784250423,113715600
2016-11-21,25.840200424194336,25.900330290514734,25.44240954495447,25.467849782427546,117058400
2016-11-22,25.856388092041016,25.99977658870992,25.76387830305876,25.891077718991582,103862000
2016-11-23,25.724559783935547,25.78931610075717,25.51641321952513,25.754624712609214,109705600
2016-11-25,25.85407257080078,25.87257487985298,25.659801854707293,25.70143116783609,45903600
2016-11-28,25.803194046020508,26.011340627337074,25.761564729757193,25.770815884979868,108776000
2016-11-29,25.777751922607422,25.909577787041577,25.456281801189444,25.62048582429323,114115200
2016-11-30,25.56035614013672,25.94889583811114,25.50253774320289,25.810132038365442,144649200
2016-12-01,25.3221378326416,25.657485503563677,25.21575222256607,25.5256596645052,148347600
2016-12-02,25.41696548461914,25.460906262709315,25.174127532346787,25.248135003552513,106112000
2016-12-05,25.234254837036133,25.447026059792137,25.035359461358176,25.440088136253113,137298000
2016-12-06,25.428529739379883,25.52335275533786,25.252763086762872,25.32445733284409,104782000
2016-12-07,25.678306579589844,25.715311201175663,25.245826092789816,25.268953099042218,119994800
2016-12-08,25.930391311645508,26.002085548205233,25.578854524143182,25.638986141777533,108273200
2016-12-09,26.353622436523438,26.527077612975706,25.974333925172665,25.974333925172665,137610400
2016-12-12,26.203296661376953,26.5964610317069,26.015963866439467,26.20098343158141,105497600
2016-12-13,26.64040756225586,26.80923630857209,26.30737300095164,26.32818677879435,174935200
2016-12-14,26.64040756225586,26.873992636719553,26.591840316145262,26.605716168040402,136127200
2016-12-15,26.786102294921875,26.996562070834866,26.6496517483668,26.68434136903189,186098000
2016-12-16,26.820798873901367,26.943373595926957,26.74679139468908,26.93643567045041,177404400
2016-12-19,26.975749969482422,27.146891922975687,26.76991662642876,26.781481011108013,111117600
2016-12-20,27.04744529724121,27.174646475898093,26.985002205113478,26.99887805570243,85700000
2016-12-21,27.07288360595703,27.15151753747806,27.0081272885146,27.01275374803324,95132800
2016-12-22,26.894805908203125,26.945686380159405,26.744477722280696,26.908681758926672,104343600
2016-12-23,26.947996139526367,26.947996139526367,26.732911644541304,26.732911644541304,56998000
2016-12-27,27.119140625,27.244028570582685,26.941058979372375,26.947996904491845,73187600
2016-12-28,27.003503799438477,27.294907240943367,26.87398939429224,27.179270450495505,83623600
2016-12-29,26.99656867980957,27.084452014470916,26.920247966708164,26.9318105882681,60158000
2016-12-30,26.786102294921875,27.105259156380725,26.69590575223835,26.978059763495388,122345200
2017-01-03,26.8624267578125,26.904056072927844,26.540956621718564,26.781481357443056,115127600
2017-01-04,26.832361221313477,26.945686551199977,26.769918128183697,26.793045134362227,84472400
2017-01-05,26.968812942504883,27.02663133887172,26.78379336834004,26.809233603899642,88774400
2017-01-06,27.269472122192383,27.327290524523065,26.936437560134816,27.008131814392026,127007600
2017-01-09,27.51923942565918,27.621000353050707,27.27640325503463,27.278714720128313,134247600
2017-01-10,27.5469970703125,27.609440162390683,27.359666029600515,27.4683631332568,97848400
2017-01-11,27.695009231567383,27.736638543580145,27.429044280623476,27.461422438358152,110354400
2017-01-12,27.579370498657227,27.59093488180601,27.338845797875077,27.49842511004716,108344800
2017-01-13,27.530805587768555,27.664944679909922,27.477611891065155,27.546994666856147,104447600
2017-01-17,27.752824783325195,27.808329938838263,27.34115816468887,27.368909860206866,137759200
2017-01-18,27.750516891479492,27.86846691354902,27.685760570179337,27.75283012137662,94852000
2017-01-19,27.701946258544922,27.77364049628045,27.607125018102177,27.61406294246662,102389200
2017-01-20,27.752824783325195,27.856897170471832,27.69038170393263,27.856897170471832,130391600
2017-01-23,27.77132797241211,27.940156673767977,27.699631972932657,27.752825665160824,88200800
2017-01-24,27.745887756347656,27.77595268228971,27.63718890678288,27.64875328994059,92844000
2017-01-25,28.1876220703125,28.238502538017904,27.817584711287722,27.84996286992256,129510400
2017-01-26,28.201501846313477,28.317138640153402,28.122867908974058,28.13905698953255,105350400
2017-01-27,28.203811645507812,28.296321428009836,28.122866247497544,28.247754189203675,82251600
2017-01-30,28.129804611206055,28.129804611206055,27.905470723071677,27.96791381266014,121510000
2017-01-31,28.065046310424805,28.07429746461393,27.896217598785675,28.018792303956417,196804000
2017-02-01,29.776477813720703,30.17889517265625,29.3740622192628,29.378686915174377,447940000
2017-02-02,29.725597381591797,29.92449283116797,29.552142170762174,29.59839795233666,134841600
2017-02-03,29.85279655456543,29.878236791589917,29.640025267158386,29.674714895394022,98029200
2017-02-06,30.132631301879883,30.181200303383953,29.811161186933056,29.864356647855264,107383600
2017-02-07,30.419418334960938,30.548930994882756,30.169642406988014,30.1904561854136,152735200
2017-02-08,30.537363052368164,30.57899413332686,30.3477205449816,30.37778724073205,92016400
2017-02-09,30.758031845092773,30.764999851599992,30.456071900842737,30.57917807481108,113399600
2017-02-10,30.688339233398438,30.878807473403864,30.672081737735898,30.767315857738613,80262000
2017-02-13,30.960102081298828,31.0832117635721,30.83467445654084,30.911326049991942,92141600
2017-02-14,31.361942291259766,31.378199786796667,30.950812309837264,31.001913371675293,132904800
2017-02-15,31.475757598876953,31.652289840964713,31.26903185031743,31.478082630012704,142492400
2017-02-16,31.438594818115234,31.56634393225144,31.32013165112798,31.512921382107862,90338400
2017-02-17,31.5245361328125,31.55008666467567,31.380525977358985,31.380525977358985,88792800
2017-02-21,31.752180099487305,31.76379462721505,31.58494082412527,31.643009918507747,98028800
2017-02-22,31.847400665283203,31.849722152134923,31.615124386940902,31.689450952997976,83347600
2017-02-23,31.712682723999023,31.933344498537473,31.659260167780356,31.910118995260028,83152800
2017-02-24,31.742874145507812,31.742874145507812,31.422331776552433,31.568666952685003,87106400
2017-02-27,31.80558967590332,31.924052848355103,31.65461150991179,31.85436925472255,81029600
2017-02-28,31.819543838500977,31.924067504809603,31.752181700836548,31.840447862911418,93931600
2017-03-01,32.46989059448242,32.55351017380478,31.96120865987965,32.0285672028806,145658400
2017-03-02,32.2771110534668,32.58371387749586,32.23065296548117,32.51867680742138,104844000
2017-03-03,32.467586517333984,32.47920104318357,32.1911771056899,32.23531017736493,84432400
2017-03-06,32.365360260009766,32.46524085483397,32.19347816474719,32.37232826147971,87000000
2017-03-07,32.40719985961914,32.51404500412848,32.237635559094514,32.3003511708537,69785200
2017-03-08,32.28641128540039,32.47223306639771,32.244603245410225,32.274796759540116,74828800
2017-03-09,32.212074279785156,32.23762481352184,31.833466336193222,32.22601383439556,88623600
2017-03-10,32.31890869140625,32.37000973636163,32.202770597280995,32.344459213883944,78451200
2017-03-13,32.332847595214844,32.38627013091243,32.24458504585659,32.251553048588725,69686800
2017-03-14,32.28408432006836,32.437383984943246,32.24924074839969,32.3560894062265,61236400
2017-03-15,32.62552261352539,32.69288116444565,32.2933657434073,32.381631849806574,102767200
2017-03-16,32.678951263427734,32.7556028631629,32.57907061737712,32.6859192684714,76928000
2017-03-17,32.516361236572266,32.75095902886133,32.493132188353286,32.75095902886133,175540000
2017-03-20,32.85780334472656,32.86709283623294,32.57210097527615,32.61158751662396,86168000
2017-03-21,32.48151397705078,33.16905332177679,32.45596344461237,33.00878212232266,158119600
2017-03-22,32.8485221862793,32.89033377381287,32.46294258063567,32.483850146530436,103440800
2017-03-23,32.73236846923828,32.885671643662896,32.66036339938091,32.81134154300092,81385200
2017-03-24,32.667335510253906,32.92284083308397,32.5999769492831,32.867093250578854,89582400
2017-03-27,32.72309112548828,32.802064228565484,32.19814434140379,32.37699811128912,94300400
2017-03-28,33.401329040527344,33.45707307818211,32.66268864330955,32.7300507478153,133499200
2017-03-29,33.47565460205078,33.56159923128349,33.25963937410427,33.373452477074316,116760000
2017-03-30,33.4315185546875,33.563917716819425,33.331641469644204,33.49191264727578,84829200
2017-03-31,33.368812561035156,33.51050123923409,33.21783084648438,33.38274857130802,78646800
2017-04-03,33.378108978271484,33.47566461467682,33.227130776651336,33.380434009969285,79942800
2017-04-04,33.626644134521484,33.654516159004885,33.25500060155091,33.27358313262498,79565600
2017-04-05,33.45243453979492,33.78691298708864,33.40365495612494,33.49888909208457,110871600
2017-04-06,33.368812561035156,33.56857031154095,33.32003298082524,33.51514421315511,84596000
2017-04-07,33.29448318481445,33.489594421466634,33.27822568722093,33.38507079784975,66688800
2017-04-10,33.25498580932617,33.419903484091506,33.19227023787977,33.35486642638924,75733600
2017-04-11,32.89728546142578,33.296800883304705,32.53261005832819,33.20156677296345,121517600
2017-04-12,32.9367790222168,33.01807359812982,32.753278766153635,32.890324472515786,81400000
2017-04-13,32.7625732421875,33.07150115044273,32.7625732421875,32.96233100450836,71291600
2017-04-17,32.943729400634766,32.95534391790931,32.72074271942393,32.86243132396602,66328400
2017-04-18,32.79741287231445,32.99252411381915,32.77650885592218,32.846192454818166,58790000
2017-04-19,32.6766242980957,32.98323067888816,32.6232017478381,32.95535866036326,69313600
2017-04-20,33.08544158935547,33.196933237308556,32.788128165310184,32.802064178272374,93278400
2017-04-21,33.04594802856445,33.141178611692084,32.94839241426589,33.0854345716671,69283600
2017-04-24,33.36416244506836,33.43616751988348,33.2573138040735,33.33164390985331,68537200
2017-04-25,33.57088851928711,33.656829603744946,33.41758533275053,33.42687836819462,75486000
2017-04-26,33.373451232910156,33.5871485103968,33.30377119052804,33.556951462528254,80164800
2017-04-27,33.39900207519531,33.48494670202684,33.28751046208799,33.429199123345946,56985200
2017-04-28,33.36649703979492,33.51747879737787,33.2782344348256,33.468699203265004,83441600
2017-05-01,34.047061920166016,34.191072098098836,33.670775432403374,33.70329397400934,134411600
2017-05-02,34.2630615234375,34.39778214686083,34.10743689230716,34.270029526006496,181408800
2017-05-03,34.15854263305664,34.258423257355716,33.51049349534101,33.81709628325627,182788000
2017-05-04,34.03545379638672,34.1771425137985,33.868214538318526,34.03313230878373,93487600
2017-05-05,34.599884033203125,34.604527007987045,34.088873266527145,34.088873266527145,109310800
2017-05-08,35.540592193603516,35.70086339328332,34.61613359506124,34.61613359506124,195009600
2017-05-09,35.76822280883789,35.974948539944435,35.64279164275939,35.74034724734574,156521600
2017-05-10,35.59865951538086,35.756609220445256,35.3315432252006,35.68460414453169,103222800
2017-05-11,35.906524658203125,35.934515275998926,35.52401943123877,35.55667218626438,109020400
2017-05-12,36.407989501953125,36.482622860718955,36.07446155939161,36.081458325560774,130108000
2017-05-15,36.314697265625,36.536269855572776,36.16309590378823,36.38699956308206,104038800
2017-05-16,36.26104736328125,36.398655165329465,36.086121105424894,36.370668102915275,80194000
2017-05-17,35.04356002807617,36.05113697308774,34.91761468939162,35.824898730125895,203070800
2017-05-18,35.577659606933594,35.76424828867398,35.248801014623595,35.28145376701193,134272800
2017-05-19,35.69895935058594,35.91353518855575,35.598669978453366,35.773596281471825,107843200
2017-05-22,35.91586685180664,36.05347467802153,35.663972569189774,35.9181979211226,91865600
2017-05-23,35.871543884277344,36.128100250180886,35.757257452529636,36.128100250180886,79675600
2017-05-24,35.76425552368164,35.95784100874682,35.607988494290574,35.88087302850039,76712000
2017-05-25,35.887882232666016,35.99983763849163,35.69196561079877,35.85522946235481,76942400
2017-05-26,35.82722473144531,35.97416390486337,35.7572535270137,35.91818622954142,87710400
2017-05-30,35.84121322631836,36.01847050161546,35.761914199913036,35.78290449062925,80507600
2017-05-31,35.628990173339844,35.957852496121745,35.54036326140515,35.91120619106901,97804800
2017-06-01,35.7269401550293,35.76192754482833,35.50303651940562,35.72460908592968,65616400
2017-06-02,36.256378173828125,36.256378173828125,35.659297173952936,35.82022988509875,111082800
2017-06-05,35.9018669128418,36.023150126460365,35.79224972153144,35.99749413048113,101326800
2017-06-06,36.023155212402344,36.34035504434584,35.866888145333185,35.89487521439492,106499600
2017-06-07,36.23771667480469,36.379990150920236,36.030137690854126,36.156086569452555,84278400
2017-06-08,36.14909362792969,36.27737002974659,36.01148227433258,36.209733446222835,85003200
2017-06-09,34.747352600097656,36.195743653419655,34.0569789275747,36.195743653419655,259530800
2017-06-12,33.917049407958984,34.073316505232356,33.238334380948466,33.99168635172944,289229200
2017-06-13,34.1899299621582,34.39051227588961,33.854070873223286,34.32287566773033,136661600
2017-06-14,33.85639953613281,34.4021686800433,33.54852757256219,34.4021686800433,126124800
